userId;date;trafficSource;cost;value
user_6258;2020-01-06;facebook / video;10.25;0
user_6258;2020-01-13;google / cpc;8.25;0
user_6259;2020-01-12;telegram / posts;15.75;0
user_626;2020-01-14;yandex / cpc;8.5;0
user_6261;2020-01-20;google / cpc;8.25;0
user_6262;2020-01-04;telegram / posts;15.75;0
user_6263;2020-01-09;yandex / cpc;8.5;0
user_6265;2020-01-03;google / cpc;8.25;0
user_6266;2020-01-03;google / cpc;8.25;0
user_6266;2020-01-03;facebook / video;10.25;0
user_6266;2020-01-06;facebook / video;10.25;0
user_6266;2020-01-16;google / cpc;8.25;0
user_6267;2020-01-13;yandex / cpc;8.5;72.5
user_6267;2020-01-22;yandex / cpc;8.5;0
user_6269;2020-01-03;yandex / cpc;8.5;0
user_6270;2020-01-04;google / cpc;8.25;0
user_6271;2020-01-03;facebook / video;10.25;0
user_6271;2020-01-09;yandex / cpc;8.5;0
user_6272;2020-01-17;vk / display;14.75;0
user_6275;2020-01-04;google / cpc;8.25;0
user_6276;2020-01-08;facebook / video;10.25;182.5
user_6277;2020-01-03;facebook / video;10.25;0
user_628;2020-01-11;yandex / cpc;8.5;0
user_6280;2020-01-03;google / cpc;8.25;210
user_6280;2020-01-04;google / cpc;8.25;0
user_6282;2020-01-03;vk / display;14.75;0
user_6282;2020-01-04;google / cpc;8.25;0
user_6282;2020-01-06;vk / display;14.75;0
user_6283;2020-01-11;telegram / posts;15.75;0
user_6286;2020-01-11;facebook / video;10.25;0
user_6287;2020-01-03;telegram / posts;15.75;0
user_6288;2020-01-03;telegram / posts;15.75;0
user_6288;2020-01-16;facebook / video;10.25;0
user_6289;2020-01-03;facebook / video;10.25;0
user_6289;2020-01-11;google / cpc;8.25;0
user_6289;2020-01-17;google / cpc;8.25;0
user_629;2020-01-07;yandex / cpc;8.5;0
user_6290;2020-01-10;facebook / video;10.25;0
user_6290;2020-01-19;google / cpc;8.25;0
user_6291;2020-01-09;facebook / video;10.25;0
user_6291;2020-01-11;telegram / posts;15.75;0
user_6293;2020-01-31;yandex / cpc;8.5;0
user_6295;2020-01-06;yandex / cpc;8.5;0
user_6295;2020-01-07;google / cpc;8.25;0
user_6295;2020-01-14;facebook / video;10.25;0
user_6297;2020-01-04;vk / display;14.75;0
user_6297;2020-01-31;telegram / posts;15.75;0
user_6298;2020-01-03;telegram / posts;15.75;0
user_6298;2020-01-04;facebook / video;10.25;0
user_6299;2020-01-03;google / cpc;8.25;0
user_63;2020-01-07;google / cpc;8.25;0
user_63;2020-02-01;yandex / cpc;8.5;0
user_6300;2020-01-03;facebook / video;10.25;0
user_6303;2020-01-04;vk / display;14.75;0
user_6304;2020-01-08;google / cpc;8.25;0
user_6307;2020-01-05;vk / display;14.75;0
user_6308;2020-01-08;facebook / video;10.25;0
user_6310;2020-01-09;facebook / video;10.25;0
user_6311;2020-01-15;telegram / posts;15.75;0
user_6312;2020-01-06;facebook / video;10.25;0
user_6312;2020-01-06;google / cpc;8.25;240
user_6312;2020-01-25;telegram / posts;15.75;0
user_6313;2020-01-03;facebook / video;10.25;0
user_6314;2020-01-03;telegram / posts;15.75;0
user_6314;2020-01-07;yandex / cpc;8.5;0
user_6316;2020-01-23;telegram / posts;15.75;0
user_6317;2020-01-09;facebook / video;10.25;0
user_6318;2020-01-06;yandex / cpc;8.5;0
user_6318;2020-01-07;google / cpc;8.25;0
user_6318;2020-01-12;telegram / posts;15.75;0
user_6318;2020-01-13;google / cpc;8.25;0
user_6320;2020-01-04;telegram / posts;15.75;0
user_6320;2020-01-08;google / cpc;8.25;0
user_6321;2020-01-03;google / cpc;8.25;0
user_6321;2020-01-07;telegram / posts;15.75;0
user_6322;2020-01-10;facebook / video;10.25;0
user_6324;2020-01-07;facebook / video;10.25;0
user_6325;2020-01-05;google / cpc;8.25;0
user_6325;2020-02-06;facebook / video;10.25;0
user_6327;2020-01-03;telegram / posts;15.75;0
user_6329;2020-01-06;facebook / video;10.25;0
user_6331;2020-01-10;facebook / video;10.25;0
user_6332;2020-01-08;facebook / video;10.25;0
user_6332;2020-01-12;telegram / posts;15.75;0
user_6333;2020-01-25;telegram / posts;15.75;0
user_6336;2020-01-03;google / cpc;8.25;0
user_6336;2020-01-10;yandex / cpc;8.5;120
user_6337;2020-01-03;facebook / video;10.25;0
user_6337;2020-01-04;telegram / posts;15.75;0
user_6338;2020-01-11;google / cpc;8.25;0
user_6338;2020-01-11;telegram / posts;15.75;0
user_6339;2020-01-03;telegram / posts;15.75;0
user_6339;2020-01-07;telegram / posts;15.75;0
user_6341;2020-01-09;facebook / video;10.25;0
user_6341;2020-01-16;google / cpc;8.25;0
user_6344;2020-01-07;google / cpc;8.25;0
user_6346;2020-01-09;facebook / video;10.25;0
user_6346;2020-01-13;telegram / posts;15.75;0
user_6347;2020-01-03;facebook / video;10.25;0
user_6347;2020-01-05;facebook / video;10.25;0
user_6349;2020-01-04;google / cpc;8.25;0
user_6349;2020-01-09;telegram / posts;15.75;0
user_635;2020-01-06;telegram / posts;15.75;0
user_6350;2020-01-04;facebook / video;10.25;0
user_6351;2020-01-03;facebook / video;10.25;0
user_6353;2020-01-03;vk / display;14.75;0
user_6354;2020-01-03;telegram / posts;15.75;0
user_6354;2020-01-05;telegram / posts;15.75;0
user_6356;2020-01-05;yandex / cpc;8.5;0
user_636;2020-01-06;yandex / cpc;8.5;0
user_636;2020-01-23;google / cpc;8.25;0
user_6360;2020-01-06;yandex / cpc;8.5;0
user_6360;2020-01-07;facebook / video;10.25;0
user_6361;2020-01-04;google / cpc;8.25;0
user_6362;2020-01-03;google / cpc;8.25;0
user_6362;2020-01-03;telegram / posts;15.75;0
user_6362;2020-01-05;telegram / posts;15.75;0
user_6363;2020-01-03;google / cpc;8.25;0
user_6363;2020-01-04;telegram / posts;15.75;242.5
user_6363;2020-01-05;yandex / cpc;8.5;0
user_6364;2020-01-11;google / cpc;8.25;0
user_6365;2020-01-03;telegram / posts;15.75;0
user_6366;2020-01-03;google / cpc;8.25;0
user_6366;2020-01-04;yandex / cpc;8.5;0
user_6372;2020-01-08;facebook / video;10.25;0
user_6373;2020-01-05;facebook / video;10.25;0
user_6373;2020-01-06;google / cpc;8.25;0
user_6373;2020-01-08;google / cpc;8.25;92.5
user_6374;2020-01-05;yandex / cpc;8.5;0
user_6376;2020-01-05;google / cpc;8.25;0
user_6376;2020-01-26;yandex / cpc;8.5;0
user_6377;2020-01-13;google / cpc;8.25;0
user_6379;2020-01-03;google / cpc;8.25;0
user_6379;2020-01-13;facebook / video;10.25;0
user_6381;2020-01-07;google / cpc;8.25;0
user_6383;2020-01-07;google / cpc;8.25;0
user_6384;2020-01-11;facebook / video;10.25;0
user_6384;2020-01-16;google / cpc;8.25;0
user_6386;2020-01-04;yandex / cpc;8.5;0
user_6388;2020-01-05;telegram / posts;15.75;0
user_6391;2020-01-06;google / cpc;8.25;0
user_6393;2020-01-20;google / cpc;8.25;0
user_6396;2020-01-03;yandex / cpc;8.5;0
user_6397;2020-01-05;yandex / cpc;8.5;0
user_6397;2020-01-22;yandex / cpc;8.5;0
user_640;2020-01-04;facebook / video;10.25;0
user_640;2020-01-15;yandex / cpc;8.5;0
user_6400;2020-01-03;yandex / cpc;8.5;0
user_6401;2020-01-03;google / cpc;8.25;0
user_6401;2020-01-12;facebook / video;10.25;0
user_6404;2020-01-19;telegram / posts;15.75;0
user_6405;2020-01-03;google / cpc;8.25;0
user_6406;2020-01-22;facebook / video;10.25;0
user_6407;2020-01-10;google / cpc;8.25;0
user_6408;2020-01-03;google / cpc;8.25;0
user_6408;2020-01-07;facebook / video;10.25;0
user_641;2020-01-15;google / cpc;8.25;0
user_641;2020-01-15;google / cpc;8.25;0
user_6410;2020-01-03;telegram / posts;15.75;0
user_6410;2020-01-13;facebook / video;10.25;0
user_6411;2020-01-20;yandex / cpc;8.5;0
user_6412;2020-02-07;google / cpc;8.25;0
user_6414;2020-01-08;yandex / cpc;8.5;0
user_6416;2020-01-11;telegram / posts;15.75;0
user_6419;2020-01-05;google / cpc;8.25;0
user_642;2020-01-03;facebook / video;10.25;0
user_642;2020-01-03;facebook / video;10.25;0
user_642;2020-01-03;telegram / posts;15.75;0
user_642;2020-01-05;facebook / video;10.25;0
user_6422;2020-01-08;telegram / posts;15.75;0
user_6422;2020-01-09;telegram / posts;15.75;0
user_6423;2020-01-03;facebook / video;10.25;0
user_6423;2020-01-05;telegram / posts;15.75;0
user_6423;2020-01-09;facebook / video;10.25;0
user_6424;2020-01-07;telegram / posts;15.75;0
user_6426;2020-01-05;yandex / cpc;8.5;0
user_6427;2020-01-10;yandex / cpc;8.5;0
user_6428;2020-01-03;vk / display;14.75;0
user_6428;2020-01-14;telegram / posts;15.75;0
user_6429;2020-01-11;facebook / video;10.25;0
user_6430;2020-01-06;facebook / video;10.25;0
user_6435;2020-01-18;telegram / posts;15.75;0
user_6436;2020-01-07;google / cpc;8.25;0
user_6436;2020-01-14;yandex / cpc;8.5;0
user_6439;2020-01-10;google / cpc;8.25;0
user_644;2020-01-03;google / cpc;8.25;0
user_644;2020-01-09;telegram / posts;15.75;0
user_6440;2020-01-03;telegram / posts;15.75;0
user_6441;2020-01-05;yandex / cpc;8.5;0
user_6443;2020-01-03;yandex / cpc;8.5;0
user_6443;2020-01-06;google / cpc;8.25;0
user_6443;2020-01-06;facebook / video;10.25;0
user_6444;2020-01-21;google / cpc;8.25;0
user_6445;2020-01-07;yandex / cpc;8.5;0
user_6448;2020-01-08;google / cpc;8.25;0
user_6448;2020-01-09;google / cpc;8.25;0
user_6449;2020-01-03;yandex / cpc;8.5;0
user_6449;2020-01-05;yandex / cpc;8.5;155
user_645;2020-01-03;yandex / cpc;8.5;0
user_645;2020-01-23;telegram / posts;15.75;0
user_6451;2020-01-03;telegram / posts;15.75;0
user_6451;2020-01-06;facebook / video;10.25;0
user_6451;2020-01-08;google / cpc;8.25;0
user_6452;2020-01-08;telegram / posts;15.75;0
user_6452;2020-01-09;google / cpc;8.25;0
user_6453;2020-01-04;google / cpc;8.25;0
user_6455;2020-01-08;telegram / posts;15.75;0
user_6456;2020-01-10;yandex / cpc;8.5;0
user_6457;2020-01-15;telegram / posts;15.75;0
user_6458;2020-01-04;facebook / video;10.25;0
user_6458;2020-01-15;facebook / video;10.25;0
user_6459;2020-01-04;facebook / video;10.25;0
user_646;2020-01-10;google / cpc;8.25;87.5
user_6462;2020-01-09;facebook / video;10.25;0
user_6462;2020-01-13;facebook / video;10.25;240
user_6463;2020-01-10;telegram / posts;15.75;0
user_6464;2020-01-06;google / cpc;8.25;0
user_6464;2020-01-08;facebook / video;10.25;0
user_6465;2020-01-03;facebook / video;10.25;132.5
user_6466;2020-01-04;google / cpc;8.25;0
user_6466;2020-01-07;google / cpc;8.25;0
user_6466;2020-01-08;facebook / video;10.25;162.5
user_6469;2020-01-09;facebook / video;10.25;0
user_647;2020-01-07;google / cpc;8.25;0
user_647;2020-01-14;google / cpc;8.25;0
user_6470;2020-01-14;telegram / posts;15.75;0
user_6471;2020-01-05;yandex / cpc;8.5;0
user_6474;2020-01-09;yandex / cpc;8.5;0
user_6476;2020-01-04;google / cpc;8.25;0
user_6476;2020-01-05;google / cpc;8.25;0
user_6477;2020-01-12;telegram / posts;15.75;0
user_6477;2020-01-23;facebook / video;10.25;0
user_6478;2020-01-03;facebook / video;10.25;0
user_648;2020-01-03;yandex / cpc;8.5;0
user_648;2020-01-06;facebook / video;10.25;0
user_6480;2020-01-08;facebook / video;10.25;0
user_6481;2020-01-04;facebook / video;10.25;0
user_6481;2020-01-06;google / cpc;8.25;0
user_6481;2020-01-08;telegram / posts;15.75;0
user_6482;2020-01-04;telegram / posts;15.75;0
user_6482;2020-01-12;google / cpc;8.25;120
user_6483;2020-01-22;google / cpc;8.25;167.5
user_6484;2020-01-03;yandex / cpc;8.5;0
user_6484;2020-01-03;telegram / posts;15.75;0
user_6486;2020-01-07;google / cpc;8.25;0
user_6487;2020-01-04;facebook / video;10.25;0
user_6487;2020-01-04;telegram / posts;15.75;0
user_6488;2020-01-13;yandex / cpc;8.5;0
user_6488;2020-01-13;google / cpc;8.25;0
user_649;2020-01-17;facebook / video;10.25;0
user_6490;2020-01-03;google / cpc;8.25;0
user_6490;2020-01-24;facebook / video;10.25;0
user_6491;2020-02-13;vk / display;14.75;0
user_6492;2020-01-14;facebook / video;10.25;0
user_6493;2020-01-04;google / cpc;8.25;0
user_6493;2020-01-05;google / cpc;8.25;0
user_6493;2020-01-06;vk / display;14.75;0
user_6493;2020-01-14;telegram / posts;15.75;0
user_6495;2020-01-09;google / cpc;8.25;0
user_6496;2020-01-11;telegram / posts;15.75;0
user_6497;2020-01-03;telegram / posts;15.75;0
user_6498;2020-01-08;vk / display;14.75;0
user_6499;2020-01-06;google / cpc;8.25;0
user_6499;2020-01-12;google / cpc;8.25;0
user_65;2020-01-14;facebook / video;10.25;0
user_650;2020-01-05;yandex / cpc;8.5;0
user_6501;2020-01-04;telegram / posts;15.75;0
user_6502;2020-01-03;google / cpc;8.25;0
user_6504;2020-01-04;google / cpc;8.25;0
user_6504;2020-01-04;yandex / cpc;8.5;0
user_6506;2020-01-04;facebook / video;10.25;0
user_6508;2020-01-03;telegram / posts;15.75;0
user_6508;2020-01-24;yandex / cpc;8.5;0
user_651;2020-01-03;telegram / posts;15.75;0
user_651;2020-01-03;telegram / posts;15.75;0
user_6510;2020-01-15;yandex / cpc;8.5;0
user_6511;2020-01-04;google / cpc;8.25;0
user_6511;2020-01-21;telegram / posts;15.75;0
user_6512;2020-01-08;google / cpc;8.25;0
user_6514;2020-01-11;facebook / video;10.25;0
user_6515;2020-01-13;telegram / posts;15.75;0
user_6515;2020-01-14;telegram / posts;15.75;0
user_6516;2020-01-11;facebook / video;10.25;0
user_6517;2020-01-12;yandex / cpc;8.5;110
user_6518;2020-01-04;yandex / cpc;8.5;0
user_6519;2020-01-08;telegram / posts;15.75;0
user_652;2020-01-04;google / cpc;8.25;0
user_652;2020-01-09;facebook / video;10.25;0
user_6521;2020-01-05;vk / display;14.75;0
user_6521;2020-01-05;facebook / video;10.25;0
user_6522;2020-01-09;facebook / video;10.25;0
user_6523;2020-01-08;google / cpc;8.25;0
user_6524;2020-01-06;google / cpc;8.25;0
user_6525;2020-01-03;telegram / posts;15.75;0
user_6525;2020-01-06;yandex / cpc;8.5;0
user_6525;2020-01-15;google / cpc;8.25;0
user_6525;2020-01-15;telegram / posts;15.75;0
user_6525;2020-01-22;google / cpc;8.25;0
user_6526;2020-01-14;facebook / video;10.25;72.5
user_6527;2020-01-06;facebook / video;10.25;0
user_6529;2020-01-03;facebook / video;10.25;0
user_6529;2020-01-04;google / cpc;8.25;0
user_653;2020-01-03;facebook / video;10.25;0
user_6533;2020-01-04;facebook / video;10.25;0
user_6534;2020-01-06;telegram / posts;15.75;0
user_6537;2020-01-06;telegram / posts;15.75;0
user_6541;2020-01-06;google / cpc;8.25;0
user_6542;2020-01-16;facebook / video;10.25;0
user_6543;2020-01-08;telegram / posts;15.75;0
user_6543;2020-01-11;google / cpc;8.25;0
user_6544;2020-01-03;google / cpc;8.25;0
user_6545;2020-01-07;telegram / posts;15.75;0
user_6546;2020-01-04;telegram / posts;15.75;0
user_6546;2020-01-06;telegram / posts;15.75;67.5
user_6546;2020-01-11;telegram / posts;15.75;0
user_655;2020-01-03;facebook / video;10.25;0
user_6554;2020-01-03;telegram / posts;15.75;0
user_6558;2020-01-05;facebook / video;10.25;0
user_6558;2020-01-08;google / cpc;8.25;0
user_6559;2020-01-05;yandex / cpc;8.5;0
user_6559;2020-02-02;facebook / video;10.25;0
user_656;2020-01-03;google / cpc;8.25;0
user_6560;2020-01-08;google / cpc;8.25;0
user_6560;2020-01-11;google / cpc;8.25;0
user_6561;2020-01-07;yandex / cpc;8.5;0
user_6564;2020-01-03;google / cpc;8.25;0
user_6566;2020-01-04;vk / display;14.75;0
user_6566;2020-01-10;google / cpc;8.25;0
user_6567;2020-01-04;telegram / posts;15.75;0
user_6567;2020-01-06;google / cpc;8.25;0
user_6568;2020-01-05;facebook / video;10.25;0
user_6568;2020-01-06;yandex / cpc;8.5;0
user_6570;2020-01-03;telegram / posts;15.75;0
user_6571;2020-01-03;facebook / video;10.25;0
user_6572;2020-01-03;facebook / video;10.25;0
user_6573;2020-01-05;google / cpc;8.25;0
user_6573;2020-01-25;facebook / video;10.25;0
user_6574;2020-01-03;telegram / posts;15.75;0
user_6574;2020-01-05;telegram / posts;15.75;0
user_6574;2020-01-13;facebook / video;10.25;0
user_6575;2020-01-27;yandex / cpc;8.5;0
user_6576;2020-01-03;telegram / posts;15.75;0
user_6576;2020-01-11;facebook / video;10.25;0
user_6577;2020-01-03;google / cpc;8.25;0
user_6577;2020-01-17;facebook / video;10.25;0
user_6578;2020-01-11;facebook / video;10.25;0
user_658;2020-01-03;telegram / posts;15.75;0
user_6581;2020-01-04;telegram / posts;15.75;0
user_6581;2020-01-15;telegram / posts;15.75;80
user_6582;2020-01-04;yandex / cpc;8.5;0
user_6584;2020-01-03;telegram / posts;15.75;200
user_6584;2020-01-03;google / cpc;8.25;0
user_6584;2020-01-04;vk / display;14.75;0
user_6584;2020-01-04;yandex / cpc;8.5;155
user_6584;2020-01-10;google / cpc;8.25;0
user_6585;2020-01-07;telegram / posts;15.75;0
user_6586;2020-01-23;google / cpc;8.25;0
user_6587;2020-01-04;telegram / posts;15.75;0
user_6589;2020-01-08;facebook / video;10.25;0
user_6589;2020-01-10;google / cpc;8.25;0
user_659;2020-01-20;google / cpc;8.25;0
user_6590;2020-01-09;telegram / posts;15.75;165
user_6591;2020-01-07;telegram / posts;15.75;0
user_6591;2020-01-07;google / cpc;8.25;0
user_6592;2020-01-07;google / cpc;8.25;0
user_6593;2020-01-06;telegram / posts;15.75;0
user_6594;2020-01-03;google / cpc;8.25;0
user_6595;2020-01-15;google / cpc;8.25;0
user_6596;2020-01-03;google / cpc;8.25;0
user_6596;2020-01-04;google / cpc;8.25;0
user_6596;2020-01-10;telegram / posts;15.75;0
user_6596;2020-01-17;google / cpc;8.25;0
user_6597;2020-01-07;telegram / posts;15.75;0
user_6597;2020-01-12;google / cpc;8.25;0
user_6598;2020-01-03;google / cpc;8.25;0
user_6598;2020-01-06;vk / display;14.75;0
user_6599;2020-01-19;facebook / video;10.25;0
user_660;2020-01-14;telegram / posts;15.75;0
user_6600;2020-01-07;facebook / video;10.25;0
user_6603;2020-01-09;facebook / video;10.25;0
user_6605;2020-01-03;google / cpc;8.25;0
user_6606;2020-01-05;telegram / posts;15.75;0
user_6609;2020-01-05;facebook / video;10.25;0
user_6609;2020-01-13;telegram / posts;15.75;0
user_6609;2020-01-22;google / cpc;8.25;207.5
user_661;2020-01-03;vk / display;14.75;0
user_6612;2020-01-11;telegram / posts;15.75;0
user_6613;2020-01-03;google / cpc;8.25;0
user_6613;2020-01-05;telegram / posts;15.75;0
user_6614;2020-01-18;yandex / cpc;8.5;0
user_6615;2020-01-04;yandex / cpc;8.5;0
user_6616;2020-01-03;facebook / video;10.25;0
user_6617;2020-01-16;yandex / cpc;8.5;0
user_6618;2020-01-06;facebook / video;10.25;0
user_662;2020-01-07;yandex / cpc;8.5;0
user_6620;2020-01-06;telegram / posts;15.75;0
user_6620;2020-01-09;facebook / video;10.25;0
user_6621;2020-01-26;google / cpc;8.25;0
user_6622;2020-01-12;facebook / video;10.25;0
user_6626;2020-01-14;google / cpc;8.25;0
user_6627;2020-01-07;yandex / cpc;8.5;0
user_6627;2020-01-09;yandex / cpc;8.5;62.5
user_6628;2020-01-03;facebook / video;10.25;0
user_6629;2020-01-14;google / cpc;8.25;0
user_6630;2020-01-15;facebook / video;10.25;0
user_6631;2020-01-29;facebook / video;10.25;0
user_6632;2020-01-03;telegram / posts;15.75;0
user_6632;2020-01-03;telegram / posts;15.75;0
user_6634;2020-01-14;facebook / video;10.25;0
user_6635;2020-01-05;yandex / cpc;8.5;0
user_6635;2020-01-15;google / cpc;8.25;0
user_6635;2020-01-19;google / cpc;8.25;222.5
user_6636;2020-01-23;google / cpc;8.25;0
user_6637;2020-01-04;yandex / cpc;8.5;0
user_6637;2020-01-04;telegram / posts;15.75;0
user_6638;2020-01-04;yandex / cpc;8.5;0
user_6638;2020-01-10;google / cpc;8.25;0
user_6639;2020-01-08;google / cpc;8.25;87.5
user_6639;2020-01-18;facebook / video;10.25;0
user_6641;2020-01-03;facebook / video;10.25;0
user_6645;2020-01-13;google / cpc;8.25;0
user_6646;2020-01-03;google / cpc;8.25;0
user_6646;2020-01-05;google / cpc;8.25;0
user_6648;2020-01-14;google / cpc;8.25;0
user_6648;2020-01-25;google / cpc;8.25;0
user_6649;2020-01-11;yandex / cpc;8.5;0
user_6650;2020-01-06;google / cpc;8.25;0
user_6650;2020-01-10;telegram / posts;15.75;0
user_6653;2020-01-06;telegram / posts;15.75;0
user_6654;2020-01-08;yandex / cpc;8.5;0
user_6654;2020-01-15;facebook / video;10.25;0
user_6655;2020-01-08;google / cpc;8.25;0
user_6655;2020-01-29;facebook / video;10.25;0
user_6656;2020-01-14;telegram / posts;15.75;90
user_6658;2020-01-14;facebook / video;10.25;205
user_6659;2020-01-08;telegram / posts;15.75;0
user_6659;2020-01-20;google / cpc;8.25;0
user_6660;2020-01-03;facebook / video;10.25;0
user_6662;2020-01-03;facebook / video;10.25;0
user_6662;2020-01-06;google / cpc;8.25;85
user_6663;2020-01-03;yandex / cpc;8.5;0
user_6663;2020-01-05;google / cpc;8.25;127.5
user_6664;2020-01-16;telegram / posts;15.75;0
user_6664;2020-01-31;google / cpc;8.25;0
user_6665;2020-01-04;google / cpc;8.25;0
user_6669;2020-01-07;facebook / video;10.25;247.5
user_667;2020-01-05;facebook / video;10.25;170
user_6670;2020-01-04;yandex / cpc;8.5;0
user_6672;2020-01-03;google / cpc;8.25;0
user_6672;2020-01-30;facebook / video;10.25;0
user_6673;2020-01-13;telegram / posts;15.75;0
user_6673;2020-01-26;telegram / posts;15.75;0
user_6674;2020-01-06;yandex / cpc;8.5;0
user_6676;2020-01-03;telegram / posts;15.75;0
user_6679;2020-01-04;google / cpc;8.25;0
user_6679;2020-01-08;google / cpc;8.25;0
user_6679;2020-01-14;google / cpc;8.25;0
user_6681;2020-01-05;google / cpc;8.25;0
user_6681;2020-01-07;facebook / video;10.25;0
user_6683;2020-01-10;google / cpc;8.25;0
user_6683;2020-01-11;facebook / video;10.25;130
user_6683;2020-01-14;google / cpc;8.25;0
user_6684;2020-01-12;facebook / video;10.25;0
user_6685;2020-01-07;facebook / video;10.25;0
user_6685;2020-01-10;yandex / cpc;8.5;0
user_6688;2020-01-04;google / cpc;8.25;0
